物料代码_加密,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211_预测
009F08BFCDBF5E150713357591F1F309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441,0,0.68012,0,3.18E-15
00A7863CA62AABD8FE834674C6868E36,0,0.001829,0,0.001829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-17
00A8F85CE8F73051EC0A83A9D064C71C,0,0,0,0,0.00941,0.009411,0,0,0.018821,0,0.00941,0.028232,0,0,0,0.00941,0,0,0,0,0,0,1.76E-15
00A911829FA6A2431763353FE711DC87,0,0,0,0,0,0,0.026341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E-17
00C07A65C732E990D181CE857771ED57,0,0,0,0,0,0,0,0,0,0,0,0.9702,0,0,0,0,0,0,0,0,0,0,1.36E-17
00C4459DAD24B231C0DB1F2B1B8F2626,0.002874,0.003376,0.002398,0.004314,0.000479,0.001918,0.002397,0.000479,0,0.002875,0.002397,0.003834,0.001437,0.001423,0.001437,0.000479,0.0015684,0,0.0021788,0,0.0005513,0.0015035,4.47E-08
00C8F5B576B02D70535D075DFB0380AC,3.260241,1.738794,1.530137,11.86728,6.846508,4.336121,3.879683,1.825734,2.053952,7.531158,2.966819,0,0,0,0,0,0,0,0,0,0,0,3.11E-12
00D3BEBED04D7B4A70F39D61429CBEAF,1.153104,0.443031,1.038597,1.17194,0.806908,1.250706,0.979815,1.133512,1.191151,1.133516,1.018239,1.056662,0.537938,0.345816,0.557148,0.576365,0.326607,0.538705,0.614785,0.7108512,0.7242958,1.0191936,0.608050287
00D4B19F4139C5A5CFE2EBFA3F80D108,0.01716,0.000912,0.008098,0.016983,0,0,0.003575,0,0.000894,0.008939,0,0.000894,0,0.012514,0,0,0,0,0,0,0,0,2.25E-14
00D508AF4F4D818B21975895F66AC580,0.010138,0,0,0,0.010138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80E-18
00D896DA2DFF351A42F8FE636717A088,0,0.006168,0,0,0,0,0,0.006168,0,0,0.006168,0.006168,0,0,0,0,0,0,0,0.0061677,0,0,1.25E-16
00DF50EA298D3FE7E5C1C89C38770F51,9.91499,4.579785,43.30914,16.707318,14.873791,10.758565,4.562314,5.463116,4.448913,6.186384,3.479634,0.029525,0,0,0,0,0,0,0,0,0,0,8.14E-11
00E22CCEEA5C228EC8F1E79D0E3E7C9D,0.3654,0.0348,0.4872,2.5926,2.0619,2.0706,0.1827,0.4176,0.7395,0.5655,0.45458,0.724719,0.087,0,1.329732,0.718983,1.693089,1.430235,0.626443,0.71667,0.265553,0.439536,0.001303561
00E2768F04D906096CF1866616502923,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E-17
00E48BD217C9B134A2C9D34E98E12D55,0,5.6,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,1.06E-17
